Timestamp,Parking_Spot_ID,Sensor_Reading_Proximity,Sensor_Reading_Pressure,Vehicle_Type_Weight,Vehicle_Type_Height,User_Type,Weather_Temperature,Weather_Precipitation,Nearby_Traffic_Level,Entry_Time,Exit_Time,Electric_Vehicle,Reserved_Status,Occupancy_Rate,Payment_Amount,Parking_Lot_Section,Payment_Status,Occupancy_Status,Vehicle_Type,Parking_Violation,Sensor_Reading_Ultrasonic,Parking_Duration,Environmental_Noise_Level,Dynamic_Pricing_Factor,Spot_Size,Proximity_To_Exit,User_Parking_History
00:43.2,15,8.459565015,6.538502979,1653.449873,5.85670248,Visitor,24.59935758,0,Low,15,15,0,1,0.237531535,4.840463272,Zone C,Paid,Vacant,Car,0,81.95123278,1,60.88793633,1,Standard,2.451685109,4.653075422
40:00.0,9,1.270853336,4.801769208,2080.546212,6.677377088,Visitor,25.0946162,0,Medium,14,7,1,0,0.165928127,7.751700583,Zone B,Paid,Occupied,Motorcycle,0,135.1804403,1,51.88509284,0.8,Oversized,6.595590271,8.411941957
19:16.8,48,1.26683877,0.091837952,1744.650307,4.194828248,Registered,17.02894564,1,High,14,18,0,1,0.380022629,4.782067812,Zone C,Paid,Vacant,Motorcycle,1,81.88532578,1,62.94763431,1,Oversized,5.139097443,2.511976832
58:33.5,42,3.849864921,5.407815929,1485.573448,6.076848145,Registered,16.91928271,1,Low,0,19,0,0,0.321169119,4.461432497,Zone B,Paid,Vacant,Electric Vehicle,0,133.0846104,1,69.11757801,0.8,Standard,9.920108176,3.119846876
37:50.3,33,4.493972621,4.835136658,1445.054859,2.830322582,Registered,14.79900645,0,Low,23,14,0,0,0.610016719,6.235213873,Zone B,Paid,Vacant,Car,0,106.8288525,1,35.08239237,0.8,Standard,2.140872467,5.43984223
17:07.0,45,4.338529228,8.286786011,1392.99806,3.805810599,Visitor,23.49407835,0,Low,22,2,0,0,0.308326964,3.229404527,Zone A,Paid,Vacant,Car,0,87.96832041,2,26.24904728,1,Standard,0.731590426,5.171755708
56:23.8,42,0.479729515,9.469649206,1854.192274,4.041221544,Registered,27.24410054,0,High,22,5,0,0,0.254939341,1.985117942,Zone B,Unpaid,Occupied,Car,0,111.0971519,2,69.9146894,1.5,Standard,4.609779203,6.634252279
35:40.5,10,10.49662406,8.011541611,1311.805966,3.647491311,Registered,18.42459036,0,Medium,11,7,0,1,0.148651125,8.132962841,Zone A,Paid,Vacant,Motorcycle,1,115.7183217,5,43.12677575,0.8,Standard,7.430840104,5.321103877
14:57.3,46,1.543507488,3.531920269,1513.566813,3.41641161,Visitor,18.79284718,0,Medium,9,15,1,0,0.680795587,18.50016551,Zone A,Paid,Vacant,Car,0,134.3640326,2,33.01490081,1,Standard,8.255405629,5.738069418
54:14.1,28,0.693523305,0.672052682,1515.359371,5.412998912,Registered,27.33391278,1,Low,13,14,0,0,0.273163936,1.658517451,Zone B,Paid,Vacant,Motorcycle,0,73.68710464,5,44.75137062,0.8,Standard,9.200315288,6.992332709
33:30.8,42,10.97979049,2.899509797,1349.464742,4.785932302,Visitor,22.52778927,0,Low,9,12,0,0,0.131587225,0.332820959,Zone D,Paid,Occupied,Car,0,97.19993803,4,40.3238914,1.2,Standard,7.955387651,5.281547199
12:47.6,46,15.57838176,3.447186571,1088.260336,5.379405398,Registered,22.18117852,0,Low,9,19,0,0,0.628660794,2.83440076,Zone D,Paid,Vacant,Car,0,127.5441961,6,42.2748268,1.2,Standard,2.820340141,6.359187974
52:04.3,17,9.907133922,9.904842698,1596.892351,5.690472686,Registered,14.04541747,0,Medium,19,14,0,0,0.458857366,38.98151829,Zone B,Unpaid,Vacant,Car,0,114.931057,6,58.55743444,0.8,Compact,14.46255581,3.488718194
31:21.1,6,8.290937349,1.760306497,1481.698808,5.265616993,Registered,23.39364035,0,Medium,10,17,0,0,0.338964234,17.64677949,Zone B,Unpaid,Vacant,Car,0,109.7203501,6,46.40602964,1.2,Standard,0.918743769,3.620662597
10:37.8,12,5.324562506,0.954716248,1650.072141,5.657763176,Visitor,15.3543183,0,High,21,12,0,0,0.085323328,9.060089053,Zone A,Unpaid,Occupied,Car,0,129.569753,1,33.82127154,0.8,Compact,2.210880148,6.762069507
49:54.6,22,4.002073908,2.343206946,1339.919908,4.930467714,Registered,14.32989907,0,Low,15,23,0,0,0.09780091,26.4858741,Zone B,Paid,Occupied,Car,0,96.40118689,2,50.32540101,0.8,Standard,13.44684232,5.242044951
29:11.4,42,0.455024484,1.846093123,1866.24639,3.813006612,Registered,18.26614212,0,Low,8,7,0,0,0.343015565,5.89290205,Zone A,Unpaid,Vacant,Car,0,52.03930379,5,41.48848307,1,Standard,3.2812377,5.33858845
08:28.1,44,2.6250725,0.861138166,1236.967866,6.057814181,Registered,17.07103638,1,Low,14,13,1,0,0.389264371,40.91185711,Zone A,Paid,Occupied,Car,0,92.66984398,5,47.506523,0.8,Standard,6.801785215,3.612984349
47:44.9,1,2.331560393,3.123327092,2013.612085,4.410887867,Visitor,18.89200153,0,Medium,13,10,0,0,0.310863705,3.514060563,Zone B,Unpaid,Occupied,Motorcycle,1,140.2351289,2,48.07895443,1,Oversized,3.963038125,4.182619571
27:01.6,27,1.503862117,3.550754883,975.7090471,4.064403701,Staff,12.79509183,0,Medium,18,5,0,0,0.552722867,2.748392286,Zone A,Overdue,Vacant,Motorcycle,0,105.9695191,5,58.45482284,1,Standard,7.072079954,5.573409426
06:18.4,22,6.4262779,0.808586006,1630.431019,4.822082124,Registered,24.79408153,0,Low,8,23,0,0,0.273600046,10.16244228,Zone A,Paid,Occupied,Car,1,83.15138989,4,44.94612083,0.8,Standard,4.256511828,4.397800957
45:35.1,12,3.42466242,2.597002814,1642.629205,4.087189081,Registered,25.63843147,0,Low,3,0,0,0,0.159007987,4.750627538,Zone C,Paid,Occupied,Car,0,126.6825894,3,56.9778339,0.8,Standard,51.51275881,3.276107627
24:51.9,7,0.422597236,1.744017811,1261.33288,4.582569618,Staff,10.26328763,0,Low,20,1,1,0,0.67117782,9.844773445,Zone A,Paid,Occupied,Car,0,116.8972581,2,34.04884278,0.8,Standard,4.423535824,3.29935527
04:08.6,18,1.243481306,3.639237382,1627.318181,5.344053922,Registered,24.89228903,0,Low,6,12,0,0,0.160230757,3.63836985,Zone A,Unpaid,Occupied,Electric Vehicle,0,102.940235,2,58.98764669,0.8,Standard,9.863093544,3.725336963
43:25.4,49,5.748350638,3.914662539,1883.855601,5.348341739,Registered,15.94735685,1,Medium,21,0,0,0,0.33322582,9.621207059,Zone A,Paid,Occupied,Car,0,111.7026408,2,62.98930326,0.8,Oversized,21.92325556,4.322112766
22:42.2,17,0.395924201,1.744331458,834.9543482,4.102169934,Registered,24.28487768,0,Low,7,23,0,0,0.361554189,3.226134792,Zone A,Overdue,Occupied,Car,0,79.654902,2,47.69764875,0.8,Oversized,10.1593151,4.446969274
01:58.9,27,9.525993115,6.954913183,1650.823442,4.512294627,Visitor,19.65776754,0,Medium,23,23,0,0,0.291312499,0.523170486,Zone A,Paid,Occupied,Motorcycle,0,92.75803211,3,41.81409767,1.2,Compact,8.343818937,8.13675351
41:15.7,36,3.417435222,3.38866312,752.0187539,6.074333005,Registered,20.14387782,0,Low,7,3,0,1,0.329030485,24.31963998,Zone C,Paid,Vacant,Car,0,98.70137543,6,39.22399113,1.2,Oversized,8.421797083,6.848348699
20:32.4,19,3.275275687,1.818396913,1210.300559,5.496400118,Registered,19.07451175,0,Medium,18,23,0,1,0.262850065,21.47336746,Zone A,Paid,Vacant,Motorcycle,0,121.9834459,1,49.74512963,0.8,Standard,6.860935379,5.593839614
59:49.2,50,4.487440383,0.753484313,1988.749909,7.075065039,Registered,26.06064602,0,Low,14,22,1,0,0.118907584,35.33523191,Zone C,Unpaid,Occupied,Car,0,89.02506445,4,62.16071919,0.8,Standard,16.48076882,8.724783936
39:05.9,50,8.705739565,4.071716167,1325.46539,6.180128174,Registered,13.80205994,0,Medium,15,1,1,0,0.157841287,12.6063902,Zone A,Paid,Occupied,Car,1,99.48500593,1,45.74221838,1,Standard,0.517397923,4.768914325
18:22.7,13,2.13709067,4.826944041,1147.836011,6.144293069,Registered,23.03920169,0,Low,21,20,0,1,0.143222569,11.47974326,Zone B,Paid,Occupied,Car,0,128.8198299,2,61.11442246,1.5,Standard,21.63953423,5.950968535
57:39.5,26,5.66626949,2.23517271,1440.618681,3.61213145,Registered,25.50665082,0,Low,22,19,0,0,0.174029271,8.187173652,Zone B,Paid,Vacant,Motorcycle,0,150.4865394,4,38.48616265,0.8,Oversized,8.825954004,5.657627306
36:56.2,16,4.170466705,3.726898212,2120.371901,5.763860352,Registered,23.5817004,0,Low,8,15,0,0,0.163002423,1.346090203,Zone B,Paid,Vacant,Motorcycle,0,82.58722546,2,46.48457084,1.2,Standard,18.896362,5.945091035
16:13.0,15,1.553240728,9.469350737,950.4953258,4.946893198,Registered,31.62349457,0,Low,11,2,0,0,0.792654782,2.097774161,Zone B,Paid,Occupied,Car,0,102.7991518,2,49.56403966,1,Compact,0.104470838,3.503156061
55:29.7,2,10.54455718,6.226565409,1184.607027,4.449018196,Registered,17.35526619,0,Low,15,16,0,0,0.253216988,3.417436704,Zone D,Paid,Occupied,Car,0,69.84094171,6,52.16394874,1.5,Compact,20.34670139,4.391124846
34:46.5,32,7.983250669,0.292557748,1949.229505,5.168015341,Visitor,24.78652411,0,Low,3,4,0,0,0.133916763,22.08697402,Zone A,Unpaid,Vacant,Car,0,99.70998142,4,46.67239833,0.8,Standard,1.279896555,3.376936157
14:03.2,26,5.371332847,1.799934527,2057.310703,5.945211535,Visitor,19.46954682,1,High,4,7,0,1,0.167243421,1.899137341,Zone B,Overdue,Vacant,Electric Vehicle,0,94.19791099,1,62.46643306,1.5,Standard,12.77325188,5.815315204
53:20.0,3,9.505028593,3.005785145,1468.970633,5.500831591,Visitor,26.16703038,0,Low,7,11,0,0,0.050577028,25.62304128,Zone C,Paid,Occupied,Car,0,125.0206594,1,62.62343797,0.8,Standard,5.38747491,5.006654839
32:36.8,15,10.09810319,3.53572756,1128.284189,4.121526199,Registered,19.96155502,0,Medium,0,22,1,0,0.255697472,7.39789692,Zone A,Unpaid,Vacant,Motorcycle,0,76.54188729,3,48.25179557,1.5,Standard,11.42791133,1.235662342
11:53.5,47,6.161226605,3.788036012,2128.753051,5.742458914,Registered,18.06062109,0,High,5,11,1,0,0.281449719,12.5726682,Zone A,Overdue,Vacant,Car,0,73.80033928,3,44.79503291,0.8,Standard,9.893716023,6.027104394
51:10.3,13,9.070434253,4.609579481,1978.332718,4.362412458,Registered,26.53036102,0,Low,14,0,0,0,0.695008851,1.168085581,Zone A,Paid,Vacant,Car,0,130.4186946,3,43.99584915,1,Standard,1.784050926,5.433472908
30:27.0,8,5.977898322,3.085204636,1703.684096,5.216683119,Visitor,17.5421903,0,Medium,3,0,1,0,0.231774866,3.133877146,Zone B,Paid,Occupied,Car,0,87.33735581,4,60.34391622,1.2,Standard,7.22810343,8.408454989
09:43.8,25,5.699371459,3.382240107,1256.279295,4.696649933,Visitor,12.93637121,0,Low,20,14,0,0,0.345858409,31.82510342,Zone A,Paid,Vacant,Motorcycle,0,103.9486228,0,43.34984387,1,Compact,3.246648811,6.85402689
49:00.5,50,4.819682095,6.449650781,1485.291198,4.781133748,Visitor,17.41576558,0,Low,10,16,0,0,0.181412395,3.094505586,Zone A,Paid,Occupied,Motorcycle,0,105.9008913,3,35.38609936,1,Standard,8.219738699,7.225673487
28:17.3,13,6.986101958,4.131003091,1451.891976,5.766242975,Registered,23.09516473,0,Low,4,1,0,1,0.387096181,3.517182777,Zone B,Paid,Vacant,Car,0,84.25368756,3,36.87841716,0.8,Standard,13.39423306,2.742318172
07:34.1,35,0.863470877,1.166474426,1599.255391,3.95980628,Registered,26.96019376,0,High,17,16,0,0,0.441248319,2.201447832,Zone B,Unpaid,Occupied,Car,0,84.27498098,2,56.66975747,1,Compact,0.847503872,7.236448639
46:50.8,39,10.63773159,3.621563504,1935.300431,6.945195074,Registered,20.55564688,0,Low,23,19,1,0,0.06006809,1.381978813,Zone A,Overdue,Occupied,Car,1,122.5381937,5,36.34640753,1.2,Standard,7.251796322,4.610207215
26:07.6,13,10.27251661,3.012343649,1763.825112,3.178913931,Registered,26.59098534,0,Low,14,8,0,0,0.007868091,2.656044421,Zone A,Paid,Vacant,Car,0,113.5414418,2,46.01078811,0.8,Standard,9.61366084,3.616165629
05:24.3,38,0.148417558,0.452942965,1176.787177,4.402332317,Registered,13.20912539,0,Low,17,11,1,0,0.478026952,10.28135816,Zone B,Paid,Occupied,Electric Vehicle,1,99.6862508,4,51.02158631,1,Compact,3.500788228,0.309166131
44:41.1,19,8.738236881,3.763351193,1912.948935,5.37021189,Visitor,17.78368268,0,Medium,19,3,0,0,0.356761142,6.076444524,Zone D,Paid,Occupied,Car,1,97.2641635,3,33.17894905,1.2,Oversized,30.57681782,7.626740502
23:57.8,33,0.689819537,1.321690613,1593.939642,5.584314166,Registered,18.55712441,0,Low,12,12,0,1,0.082811695,8.068890246,Zone B,Unpaid,Occupied,Motorcycle,0,106.3322177,1,51.82272609,1,Oversized,7.346002606,4.430853509
03:14.6,33,2.040734913,6.515304965,1706.119739,4.899524279,Registered,19.42720286,0,Medium,4,3,0,1,0.413105125,1.305242942,Zone C,Paid,Occupied,Motorcycle,0,107.6439842,1,46.75431335,1.2,Standard,2.015252814,4.755561942
42:31.4,28,6.803294016,4.562480982,1939.962258,4.942609297,Registered,20.42047194,0,Medium,0,6,0,0,0.07920017,16.20076538,Zone A,Paid,Occupied,Motorcycle,0,125.2229104,3,30.92694588,1.2,Standard,1.140517999,5.642073736
21:48.1,5,0.876292174,1.103642732,1166.525925,5.410550085,Visitor,23.45455479,0,Medium,21,13,0,0,0.317150776,15.32915396,Zone A,Paid,Vacant,Electric Vehicle,0,99.58287777,1,51.9522565,1,Standard,7.801430286,8.724599605
01:04.9,43,8.517837111,6.314364878,1489.252326,4.768930523,Registered,17.77596581,0,High,17,8,0,0,0.21073013,0.218263831,Zone B,Paid,Occupied,Car,0,108.859615,3,53.95801005,1,Oversized,4.703851118,4.548328281
40:21.6,17,8.922951485,8.376218565,1340.563635,6.393181258,Registered,20.69514343,0,Medium,13,22,0,0,0.497867083,4.837214409,Zone C,Paid,Occupied,Motorcycle,0,114.3635759,7,51.84676729,1.5,Standard,2.13870551,4.969134561
19:38.4,10,3.540976527,2.728501157,1029.642172,5.839349114,Visitor,19.77438555,0,Low,4,0,0,0,0.414140172,0.712496325,Zone B,Unpaid,Occupied,Car,1,114.7155038,2,55.04311491,1.2,Standard,0.311795563,6.937298013
58:55.1,3,0.032031743,2.998436533,1604.012993,5.872824351,Registered,15.37055048,0,Low,5,0,0,1,0.16358183,15.70725884,Zone C,Paid,Occupied,Car,0,128.9943917,4,52.58117616,1.2,Compact,8.360943746,4.441770938
38:11.9,31,1.691636714,5.89568881,2253.466965,4.033843277,Registered,19.43166655,0,Low,23,19,0,0,0.424102463,13.36627184,Zone D,Overdue,Occupied,Motorcycle,0,99.74822443,2,57.30152114,0.8,Oversized,9.127974326,3.337551891
17:28.6,35,4.797647472,7.962652922,947.9766766,4.920611576,Registered,19.28170235,0,Low,15,3,0,0,0.420538209,23.22666321,Zone A,Paid,Occupied,Car,0,88.68265536,2,40.54137794,0.8,Standard,1.529211374,0.623255416
56:45.4,1,19.86581734,0.619738278,1490.315817,4.699534051,Registered,19.17459717,0,Low,21,0,0,0,0.450129415,2.697163717,Zone A,Paid,Occupied,Motorcycle,0,92.84073954,2,36.03173191,1,Standard,9.206453238,7.672568127
36:02.2,27,4.995828745,1.23543857,1692.162881,3.994398624,Visitor,20.15879728,0,Low,20,21,0,0,0.476047048,6.093500829,Zone A,Paid,Occupied,Motorcycle,0,112.8165337,1,38.3867839,1,Standard,30.35986819,5.477456657
15:18.9,12,1.504198485,2.38114953,1536.92346,5.360164184,Visitor,20.3783677,0,Low,11,9,1,0,0.351838663,2.039389915,Zone A,Overdue,Vacant,Motorcycle,0,97.83797316,2,41.87841633,0.8,Compact,38.30240734,6.092115475
54:35.7,33,5.02568764,2.599571955,1466.061584,4.462354242,Registered,17.8385241,0,High,19,1,0,0,0.040495972,4.639975968,Zone A,Unpaid,Vacant,Car,1,145.7359524,4,70.21956154,0.8,Standard,21.93667341,4.027653626
33:52.4,9,3.882485034,5.778848289,1110.235091,5.65540383,Registered,26.36357367,0,Low,17,20,0,0,0.568450678,7.386535705,Zone C,Paid,Occupied,Car,0,100.2517787,2,41.96687622,0.8,Standard,16.45472328,6.359487589
13:09.2,36,7.567126151,7.99022311,1569.836023,3.929808437,Registered,14.15259685,0,High,1,23,1,0,0.326215312,0.548055497,Zone A,Unpaid,Occupied,Car,0,80.90093378,2,44.78229074,1,Standard,2.349224468,3.832407268
52:25.9,20,0.565735086,8.391587872,1272.970807,6.719040613,Registered,16.39514946,0,Low,22,14,1,0,0.233084838,12.54811503,Zone A,Paid,Vacant,Motorcycle,0,106.4540333,0,47.65689669,1.2,Compact,1.701185364,5.325341213
31:42.7,48,7.157042404,0.602287118,843.0234885,4.103667341,Registered,33.89981812,0,Medium,20,2,1,0,0.169027932,7.837140206,Zone A,Paid,Occupied,Car,0,130.7762443,1,46.43252009,1.2,Standard,5.886927594,5.215607915
10:59.5,8,3.896430095,1.655508084,1858.377666,5.219302337,Registered,14.81004323,0,Medium,22,22,0,0,0.558438207,17.65852086,Zone D,Paid,Vacant,Car,0,83.68480381,3,68.15210056,0.8,Compact,9.6661542,7.258675358
50:16.2,18,16.48310639,2.025674045,1787.515746,5.79185931,Registered,13.23122663,0,Low,12,8,0,1,0.342324358,3.171527669,Zone B,Unpaid,Occupied,Car,0,83.1075707,4,32.74395118,0.8,Standard,19.01654812,6.2940133
29:33.0,6,2.09178045,1.649469922,1515.498293,4.42935957,Visitor,23.67238373,0,Low,16,16,0,0,0.789795452,23.36360155,Zone D,Paid,Occupied,Car,0,96.26369259,3,71.85371733,0.8,Standard,2.639174235,3.746917771
08:49.7,48,5.006818487,4.552514915,1568.722406,5.852468643,Registered,9.614400731,0,Low,16,20,0,0,0.115574108,66.40980011,Zone D,Paid,Vacant,Car,0,87.08178882,4,51.44694213,0.8,Oversized,6.532495822,6.202550362
48:06.5,45,13.44330488,4.952138194,1822.295404,3.770816402,Registered,18.82363045,1,Low,15,12,1,0,0.018612442,25.16997353,Zone B,Paid,Vacant,Car,0,72.99563806,3,59.61485651,1,Standard,10.42535145,4.265758013
27:23.2,14,0.540764988,3.349943075,1567.301897,6.452117699,Registered,30.72912463,0,High,20,2,0,0,0.302519321,15.04593671,Zone A,Paid,Occupied,Car,1,69.18358324,7,50.20369055,0.8,Standard,5.898577463,3.375543006
06:40.0,34,13.84126963,3.110346908,1771.205266,5.014149265,Visitor,12.27532039,0,Medium,17,3,0,0,0.373464416,16.7327696,Zone A,Paid,Occupied,Motorcycle,0,104.6485721,1,58.15269102,0.8,Standard,6.054910861,6.101959309
45:56.8,42,5.821929418,2.466334466,1410.75534,4.403588592,Registered,10.09017757,0,Low,7,3,0,0,0.476520171,8.527157432,Zone A,Paid,Occupied,Car,0,114.3008621,3,40.55640409,0.8,Standard,2.550434366,5.387982658
25:13.5,29,0.351238251,2.708780518,1893.595122,4.700818228,Registered,12.50409399,0,Low,2,10,0,0,0.230609813,2.109110036,Zone C,Paid,Vacant,Car,0,85.97671556,0,36.45027229,0.8,Compact,43.17056075,2.608140082
04:30.3,28,1.790262082,9.399227163,1596.235718,5.808919269,Registered,24.49179784,0,Low,16,6,0,0,0.227726906,11.30228924,Zone A,Overdue,Vacant,Car,0,98.58962614,3,75.93121018,0.8,Compact,6.44725243,3.969592741
43:47.0,13,6.157954976,5.476116891,1558.215583,4.415544708,Visitor,25.6238836,0,Low,17,10,0,0,0.269481993,12.47412813,Zone A,Paid,Occupied,Motorcycle,0,103.6992385,4,69.13471559,0.8,Standard,7.608735945,6.490819517
23:03.8,5,0.348629637,2.543571013,1118.981673,4.250642311,Registered,17.43705602,0,Medium,22,23,1,0,0.168316577,42.25716478,Zone B,Paid,Occupied,Car,0,77.89531863,2,39.46221645,0.8,Standard,2.466160006,5.778229909
02:20.5,46,4.363408645,3.063885335,1586.086756,4.778463402,Visitor,23.41606202,0,Low,5,10,1,0,0.39422182,7.793617469,Zone B,Paid,Occupied,Car,0,117.1772139,1,57.16547153,0.8,Standard,7.218280081,5.862091277
41:37.3,46,2.122345658,4.628116445,1250.413525,3.823037887,Staff,26.95127664,0,Low,7,9,0,0,0.239935332,3.165878686,Zone B,Paid,Occupied,Car,0,104.2380067,3,61.57876914,0.8,Oversized,2.948403768,8.690679754
20:54.1,33,4.849980952,1.103286667,1308.515182,6.820543908,Visitor,28.93673207,0,Low,22,4,0,0,0.567646641,11.50977278,Zone A,Unpaid,Occupied,Car,1,110.4895302,5,56.6018824,1,Standard,2.26068138,6.991997929
00:10.8,18,0.234106196,3.716200219,1255.387312,4.433605409,Registered,18.76832359,0,Low,12,12,0,0,0.117868831,38.81291089,Zone C,Paid,Vacant,Car,0,113.5993733,6,47.91672434,1.5,Compact,3.225803289,4.76642732
39:27.6,18,10.26056422,5.267084517,1180.12952,5.831616786,Registered,8.492641412,0,Medium,7,11,0,0,0.188414322,1.950590249,Zone B,Unpaid,Occupied,Car,0,148.51526,4,70.24499319,1,Standard,0.027634634,4.192106013
18:44.3,38,18.15097188,4.800946926,2137.431421,5.209470084,Registered,15.89560539,1,Low,18,9,1,0,0.242393074,3.945220798,Zone A,Unpaid,Occupied,Motorcycle,0,79.50803907,0,56.87662624,1,Oversized,8.443215553,3.63973997
58:01.1,46,17.34917832,1.684967985,1899.401719,4.01546595,Staff,17.86597903,1,High,5,6,0,1,0.197705412,7.806262024,Zone C,Unpaid,Vacant,Car,0,82.14463514,4,40.72096334,1.2,Oversized,4.901736931,4.080434376
37:17.8,46,6.924513285,1.973548722,2076.110251,4.994045291,Registered,18.70530602,0,Medium,22,18,0,1,0.3991072,1.865882079,Zone D,Paid,Occupied,Car,1,133.6584973,2,46.13113699,0.8,Standard,22.89560475,1.80171579
16:34.6,40,0.696805994,0.389640477,1133.131494,5.784002779,Registered,19.06070299,0,Low,14,18,0,0,0.2230009,0.224712372,Zone A,Paid,Occupied,Car,0,113.0445616,2,39.30023045,0.8,Compact,0.415589052,2.56780819
55:51.4,33,7.099528656,5.661346849,1521.376125,4.811738665,Registered,25.59447299,1,Low,9,18,0,0,0.159566917,4.109548328,Zone A,Paid,Occupied,Car,0,101.3805445,2,48.92603149,0.8,Standard,0.441612102,6.315522408
35:08.1,5,0.124471111,12.0684122,1111.947712,6.193112946,Registered,26.37214213,0,Medium,16,11,0,0,0.323782943,20.05230957,Zone B,Unpaid,Occupied,Electric Vehicle,1,90.4382694,3,48.60254586,0.8,Standard,21.70447948,8.069555195
14:24.9,9,0.111859739,1.478414949,1291.291537,6.021515393,Registered,19.14163173,0,High,0,19,0,0,0.309484183,0.444414528,Zone A,Paid,Vacant,Car,0,95.36227189,3,57.55362616,1,Standard,1.354127524,5.110464997
53:41.6,46,1.954928851,7.060643174,1224.561905,5.918914855,Registered,25.49242438,0,Medium,6,21,0,0,0.365997867,5.602418371,Zone C,Paid,Vacant,Motorcycle,0,95.7503873,4,57.40648159,0.8,Standard,0.021624405,3.594756483
32:58.4,31,3.353438375,11.37744889,1871.875202,4.540343228,Registered,21.78830683,0,Low,12,14,0,0,0.432309718,14.36328545,Zone A,Paid,Occupied,Motorcycle,0,70.10043522,1,53.88339286,1.2,Standard,1.971272587,-1.808972972
12:15.1,1,7.357244613,2.270468882,1381.131097,3.920157552,Visitor,20.32252986,0,High,2,4,0,0,0.649902041,30.61500284,Zone C,Paid,Occupied,Car,0,119.4639739,1,53.61398971,0.8,Standard,17.36567981,8.407725234
51:31.9,6,5.748928634,3.06719099,1820.5138,4.386412395,Registered,24.53272079,0,Low,18,23,1,0,0.084160727,42.31911447,Zone B,Unpaid,Occupied,Electric Vehicle,0,59.78685349,2,60.43266755,1.2,Standard,16.23101246,2.322954956
30:48.6,34,2.952074937,4.032346227,1681.236267,5.196240941,Registered,20.36126024,0,Medium,14,13,0,0,0.398045129,5.48128437,Zone B,Paid,Occupied,Car,0,83.01877408,3,47.74162256,1.2,Standard,4.157157835,2.055780587
10:05.4,1,1.598455813,4.692606334,2191.091626,5.545786714,Registered,30.28905589,0,High,4,11,0,0,0.09209787,30.0344785,Zone A,Paid,Occupied,Car,0,91.36451344,3,26.06938237,1.5,Standard,11.02713439,4.405097565
49:22.2,9,29.25764381,4.193657118,1056.166733,2.828428595,Registered,12.80794417,0,Low,10,20,0,0,0.097201303,0.360614411,Zone A,Paid,Occupied,Car,0,142.8696878,5,71.10967952,1.2,Standard,7.07752739,4.915348181
28:38.9,28,2.777208951,2.420913225,1877.769972,4.991886798,Visitor,17.4241455,0,High,21,10,0,0,0.138081862,13.7009405,Zone A,Paid,Occupied,Car,0,97.98405663,3,40.89260128,0.8,Standard,23.5109269,5.020726226
